procurement_line_item_id,procurement_process_id,procurement_release_id,procurement_event_id,source,tender_reference,title,buyer,country,publication_date,closing_date,matched_iati_identifier,procurement_category,line_item_description,product_family,equipment_entity_id,manufacturer_names,manufacturer_entity_ids,manufacturer_match_method,manufacturer_match_confidence,product_evidence,model_evidence,product_name_evidence,manufacturer_evidence,match_confidence,match_status,match_evidence,recommended_action
proc_item_29933752e9d629439d0d,proc_process_f030d0f63e47ef382f51,proc_release_e15b832607a515f6929e,proc_df15d276bf678124,World Bank,"ET-OROMIA, LLRP-410182-GO-RFQ",Equipping Animal health clinics of Mieso woreda with Drug and equipment's Binocular Microscope Electrical & Solar------1 Refrigerator electric operated 220 volt 250 liter vertical-----1 Deep freezer----- 1,,Ethiopia,2024-04-12,,,Laboratory Equipment,microscope,Microscope,,,,,0.0,microscope,,,,75.0,MATCHED_PRODUCT_FAMILY,product family phrase: microscope,Identify compliant principal/manufacturer and validate tender specifications.
proc_item_f474535bcbc6f373d2f3,proc_process_14a6d5e73c683c64520e,proc_release_ad14ec9061dd4fa4929c,proc_23148e68d76a41b3,World Bank,ET-ONRSBOA-393245-GO-RFQ,"Procurement of Ploter Paper,Ploter Toner & Printer Cartage for Rural LandAdministration and Use.",,Ethiopia,2024-04-12,,,,"Procurement of Ploter Paper,Ploter Toner & Printer Cartage for Rural LandAdministration and Use.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4f4d4cb842de86172763,proc_process_e20aa6c26e45bb33653f,proc_release_57f2f141456ef880fd97,proc_309d8463bfc66788,World Bank,"ET-OROMIA, LLRP-410182-GO-RFQ",Equipping Animal health clinics of Mieso woreda with Drug and equipment's Binocular Microscope Electrical & Solar------1 Refrigerator electric operated 220 volt 250 liter vertical-----1 Deep freezer----- 1,,Ethiopia,2024-04-12,,,Laboratory Equipment,microscope,Microscope,,,,,0.0,microscope,,,,75.0,MATCHED_PRODUCT_FAMILY,product family phrase: microscope,Identify compliant principal/manufacturer and validate tender specifications.
proc_item_1eeb796dc57499b7efd5,proc_process_1bfac543d31bed9e8b8f,proc_release_b08057fee87492543425,proc_59760c6be092b8e5,World Bank,"ET-OROMIA, LLRP-410182-GO-RFQ",Equipping Animal health clinics of Mieso woreda with Drug and equipment's Binocular Microscope Electrical & Solar------1 Refrigerator electric operated 220 volt 250 liter vertical-----1 Deep freezer----- 1,,Ethiopia,2024-04-12,,,Laboratory Equipment,microscope,Microscope,,,,,0.0,microscope,,,,75.0,MATCHED_PRODUCT_FAMILY,product family phrase: microscope,Identify compliant principal/manufacturer and validate tender specifications.
proc_item_d45e51fa92f37200490b,proc_process_a9eb6b898bf5066a4458,proc_release_df108cac542e0f98865f,proc_8459df5b2df692da,World Bank,"ET-OROMIA, LLRP-410182-GO-RFQ",Equipping Animal health clinics of Mieso woreda with Drug and equipment's Binocular Microscope Electrical & Solar------1 Refrigerator electric operated 220 volt 250 liter vertical-----1 Deep freezer----- 1,,Ethiopia,2024-04-12,,,Laboratory Equipment,microscope,Microscope,,,,,0.0,microscope,,,,75.0,MATCHED_PRODUCT_FAMILY,product family phrase: microscope,Identify compliant principal/manufacturer and validate tender specifications.
proc_item_2339487efd452b654150,proc_process_1cf674e195a121ec4650,proc_release_19e07959bf85e39a9298,proc_d634606164026370,World Bank,ET-ONRSBOA-393245-GO-RFQ,"Procurement of Ploter Paper,Ploter Toner & Printer Cartage for Rural LandAdministration and Use.",,Ethiopia,2024-04-12,,,,"Procurement of Ploter Paper,Ploter Toner & Printer Cartage for Rural LandAdministration and Use.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_f1f67db9bf104e904a6b,proc_process_e83f63a036e32f6452b4,proc_release_b951a3ed1385805120ec,proc_ae0ab4452335389a,World Bank,,,Ministry of Labor and Skill,Ethiopia,2024-04-08,,,,,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e654a908e373d833756b,proc_process_5cf6308816644af1eadf,proc_release_e1d96f904c541b0b1b2c,proc_9aba443152ca031d,World Bank,ET-W-OROMIA -385254-GO-RFQ,"Procurement of polybags for seedling production for 2023/24, SLMP Woredas in Jimma Zone,Buno Bedele Zone,IAB Zone, Arsi Zone & Guji Zone.",,Ethiopia,2024-04-05,,,,"Procurement of polybags for seedling production for 2023/24, SLMP Woredas in Jimma Zone,Buno Bedele Zone,IAB Zone, Arsi Zone & Guji Zone.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_00ad0f6787e788bdaab9,proc_process_c6ee89cc97b77f4db4c2,proc_release_d1abcac656e185835da2,proc_e6cbe9879658c174,World Bank,ET-MOF-361498-GO-DIR,Procurement of Medical equipment and Medicine for conflict Affected health Facilities,,Ethiopia,2024-04-03,,,,Procurement of Medical equipment and Medicine for conflict Affected health Facilities,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ec804ba988ff389e2b08,proc_process_1316e11ff59c6157d6c9,proc_release_6d64ec399c14b1f8dd9c,proc_8a92a51039ce25af,World Bank,ET-MUI-401086-CS-INDV,Recruitment of Financial Management Specialist at MUI for FPCU,Ministry of Urban Development and Infrastructure,Ethiopia,2024-03-14,2024-04-01,,,Recruitment of Financial Management Specialist at MUI for FPCU,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_88a04afc1cc3de1f8656,proc_process_0a89976a718c765793ce,proc_release_c77d5728f6cd010253bf,proc_853aa23103a43a9d,World Bank,ET-MOF-HCO-003-CS-CQS,Consultancy Service to Conduct Needs Assessment for Improving Child Stunting and Learning Poverty in SPG Woredas,Ministry of Finance,Ethiopia,2024-03-13,2024-03-26,,,Consultancy Service to Conduct Needs Assessment for Improving Child Stunting and Learning Poverty in SPG Woredas,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_de404386ef0f59eea9a1,proc_process_550d10ba49a014e99642,proc_release_a301de92c070e6401841,proc_c51afa21044a6580,World Bank,"ET-SOMALI, RLLP -391694-GO-RFB","Procurement of Equipment for Soil Laboratory (Atomic Absorption spectrometer (AAS), Pressure plate apparatus and Bench Top pH/EC/TDS )",,Ethiopia,2024-03-09,,,,"Procurement of Equipment for Soil Laboratory (Atomic Absorption spectrometer (AAS), Pressure plate apparatus and Bench Top pH/EC/TDS )",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_191acf161c2659a4c6be,proc_process_e99f268e90ee90b8447f,proc_release_d78b04dbd7e936c346e3,proc_764bca85e4ce60a2,World Bank,ET-ONRSBOA-393063-GO-RFQ,Procurement of tyre and inner tube for SLMP RPCU.,,Ethiopia,2024-03-06,,,,Procurement of tyre and inner tube for SLMP RPCU.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a784179581c83f06ee9e,proc_process_9f5b2ffe790aaf3f95d8,proc_release_2ba512e898e4f4dc5ca9,proc_772c39c04ce0b19c,World Bank,ET-ONRSBOA-393063-GO-RFQ,Procurement of tyre and inner tube for SLMP RPCU.,,Ethiopia,2024-03-06,,,,Procurement of tyre and inner tube for SLMP RPCU.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1659d7d870d4af0be519,proc_process_4531b460ad52037c4678,proc_release_0edd5e43607418cfef28,proc_3a9782b86294b2c6,World Bank,ET-OROMIYA FSCD-376337-GO-RFB,Procurement of seeds and polyethylene tube for Woredas.,,Ethiopia,2024-03-05,,,,Procurement of seeds and polyethylene tube for Woredas.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4f3e865222f209bf9331,proc_process_8bd26d654bfba04575aa,proc_release_e4faf4608aa10261e71d,proc_35b3f38a40c34755,World Bank,ET-OROMIYA FSCD-376337-GO-RFB,Procurement of seeds and polyethylene tube for Woredas.,,Ethiopia,2024-03-05,,,,Procurement of seeds and polyethylene tube for Woredas.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_d39b02c91bef0c9e791c,proc_process_d1fcc3543e9ad5789edb,proc_release_e23f090d98d760672881,proc_8530a36d27b6db2e,World Bank,ET-OROMIYA FSCD-376337-GO-RFB,Procurement of seeds and polyethylene tube for Woredas.,,Ethiopia,2024-03-05,,,,Procurement of seeds and polyethylene tube for Woredas.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_eefa754adc27d8f9a226,proc_process_35ab13e6f10ed4e56358,proc_release_e0cf15060744fcb807b3,proc_939063bc8571512d,World Bank,ET-EEP-405560-CS-CQS,"Project Environmental & Social Support Consultancy: Conduct Environmental and Social Impact Assessment- (ESIA) for Limu Genet, Bale Robe & Bensa Daye Projects",Ethiopian Electric Power,Ethiopia,2024-03-01,2024-03-20,,,"Project Environmental & Social Support Consultancy: Conduct Environmental and Social Impact Assessment- (ESIA) for Limu Genet, Bale Robe & Bensa Daye Projects",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_04823a9b98119eafcec5,proc_process_41c626fa73ebb0058fd0,proc_release_00ee6cff2a621013f89e,proc_931badd7ae4b2a16,World Bank,ET-EEP-405306-CS-QCBS,Grid Modernization Support Consultancy-2: Consultancy service to prepare bidding document and Support on Procurement for of System Instrumentation Improvement Project.,Ethiopian Electric Power,Ethiopia,2024-02-22,2024-03-15,,,Grid Modernization Support Consultancy-2: Consultancy service to prepare bidding document and Support on Procurement for of System Instrumentation Improvement Project.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0005aa433992ca1a7b8a,proc_process_b9d877f7104118b898d8,proc_release_4540278453d9888b692c,proc_43dab2df1fe50ba9,World Bank,ET-MOH-386615-GO-DIR,Procurment of Laboratory Equipment,,Ethiopia,2024-02-21,,,,Procurment of Laboratory Equipment,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e78a08f900628b40a321,proc_process_64b03f7b9fd592d0d39d,proc_release_cb907ac88f5eaf972c6c,proc_4385f0b76724aa01,World Bank,ET-SOMALI RWRDB-148887-GO-RFQ,procurement of water quality test kit for woredas by somali region region water bureau,,Ethiopia,2024-02-20,,,,procurement of water quality test kit for woredas by somali region region water bureau,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1cdfdec822150e4acd11,proc_process_31efcc16560bba88e197,proc_release_fe11569503d3ed9a156f,proc_520354ad5e57cd8d,World Bank,ET-EEU-395756-CS-INDV,Consultant for Environmental and Social Impact Assessment And Resettlement Plan,Ethiopian Electric Utility,Ethiopia,2024-02-20,2024-03-12,,,Consultant for Environmental and Social Impact Assessment And Resettlement Plan,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_9d9ed5fb7fbc16bdc64e,proc_process_c1233591a12d480849a9,proc_release_9f2bd18e3adb93b82955,proc_fbf6e6abfd85e1bc,World Bank,ET-EEU-403528-CS-INDV,Individual consultant selection For Resettlement Plan (RP) document,Ethiopian Electric Utility,Ethiopia,2024-02-20,2024-03-12,,,Individual consultant selection For Resettlement Plan (RP) document,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0d7ef8970700dfb7c38e,proc_process_1a033dba8a3946c1ba31,proc_release_034d05a182b27e2c35fa,proc_f5884f5975b7f1c9,World Bank,ET-EEP-405308-CS-QCBS,Environmental and Social Risk Management /ESRM/ and Gender Program Design Consultancy for EEP: Consultancy service to carry out Gap Analysis and Design of ESRM and Gender management Capacity Strengthening Program at EEP,Ethiopian Electric Power,Ethiopia,2024-02-15,2024-03-11,,,Environmental and Social Risk Management /ESRM/ and Gender Program Design Consultancy for EEP: Consultancy service to carry out Gap Analysis and Design of ESRM and Gender management Capacity Strengthening Program at EEP,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_041b3f3b65badbb593c4,proc_process_bef977a594d82ce1f17d,proc_release_61975650629e316c8206,proc_7ed8f509545342a4,World Bank,ET-OROMIYA FSCD-299411-GO-RFB,Procurement of seeds and nursery materials,,Ethiopia,2024-02-08,,,,Procurement of seeds and nursery materials,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_dc79aa140fb91ec621d9,proc_process_ce25f91bb15dacd4315b,proc_release_05cd0b2c0850860bf3dd,proc_b54ccc362eb73285,World Bank,ET-OROMIYA FSCD-299411-GO-RFB,Procurement of seeds and nursery materials,,Ethiopia,2024-02-08,,,,Procurement of seeds and nursery materials,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_493500791a4975d42118,proc_process_f3e9601002c6479e8ed7,proc_release_c57e298932dc59d253bb,proc_d987d5aead7b67f8,World Bank,ET-GNRG BOANR-391902-GO-RFQ,procurement of polytene tube,,Ethiopia,2024-02-05,,,,procurement of polytene tube,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_62a435e42898a69883a7,proc_process_416b21ab178c71ac06d2,proc_release_a675a24af7c5f5840cd0,proc_77cfbd777ff8449b,World Bank,ET-MOALR-383045-GO-RFQ,Procurement of tyre and inner tube.,,Ethiopia,2024-02-02,,,,Procurement of tyre and inner tube.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_75bb81f9864870941b3d,proc_process_d4613c74b3e0b170ba34,proc_release_fd3f379ac96e0b8000c6,proc_139240af34ec30d5,World Bank,,,Ethiopia Electric Powe,Ethiopia,2024-01-24,,,,,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_326fa6ebd55e01a4cf8b,proc_process_7c5dd3bfe4b46e27730e,proc_release_2036fa88339d587a6e16,proc_24b0090d30f68cf8,World Bank,ET-AAWSA-331719-NC-RFQ,Procurement of Independent Inspection firm for Supply and Installations of Laboratory Equipment for WWTPs of AAWSA,,Ethiopia,2024-01-16,,,,Procurement of Independent Inspection firm for Supply and Installations of Laboratory Equipment for WWTPs of AAWSA,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1e43d0fd5ba755718b3b,proc_process_e747fbcde956acaf3f43,proc_release_a45dc756429c7724eadd,proc_e06fb195ee0d1b98,World Bank,ET-MOWIE-390000-CS-INDV,Selection and employment procurement specialist for Oromia Region Second Urban Water Supply and Sanitation Project,"Ministry of Water Irrigation and Electricity, WSS Program Management Unit",Ethiopia,2024-01-15,2024-01-31,,,Selection and employment procurement specialist for Oromia Region Second Urban Water Supply and Sanitation Project,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_f4490cfbb0b5ad06c053,proc_process_b5ecc663bd1cb301daaf,proc_release_1fde1f64f7541543d294,proc_88a248471482ecf1,World Bank,ET-OROMIA-NEKEMTE-391696-GO-RFB,Procurement of Protective Safety Materials,Oromya Regional State Urban Development and Housing Bureau,Ethiopia,2024-01-10,2024-01-31,,,Procurement of Protective Safety Materials,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e4d579e729401016ec34,proc_process_b123fba98ad68223a31d,proc_release_e50c629ecfca7792c0e5,proc_532cc9edf3713743,World Bank,"ET-SOMALI, RLLP -391694-GO-RFB","Procurement of Equipment for Soil Laboratory (Atomic Absorption spectrometer (AAS), Pressure plate apparatus and Bench Top pH/EC/TDS )","Somali Region, Lowland Livelihood and Resilience Project Unit",Ethiopia,2024-01-04,2024-02-05,,,"Procurement of Equipment for Soil Laboratory (Atomic Absorption spectrometer (AAS), Pressure plate apparatus and Bench Top pH/EC/TDS )",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1121843e6e28484b92c8,proc_process_f6ff6f7b30a6cc27bbe5,proc_release_69d5801de7a64d7acbec,proc_3c25e06e74e10d7a,World Bank,ET-MOWSA-399041-GO-DIR,“Procurement of Medicines and Medical Equipment”,,Ethiopia,2023-12-28,,,,“Procurement of Medicines and Medical Equipment”,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_6ce10d968bef5c8f2d87,proc_process_63900f9608efae860701,proc_release_a630bc13b522db25310c,proc_9c601380d83f0c50,World Bank,ET-MINT-395993-CS-INDV,Selection of Financial Management Specialist for EARDIP,Ministry of Innovation and Technology,Ethiopia,2023-12-27,2024-01-10,,,Selection of Financial Management Specialist for EARDIP,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0eb51933e1c8e767dcc5,proc_process_59b24243acb7da58ffc2,proc_release_62cf4034c9a541afdb54,proc_0e3120b2db602cd3,World Bank,ET-MOUDI-326889-CS-QCBS,Environmental and social Audit for 2014 EFY,Ministry of Urban Development and Infrastructure,Ethiopia,2023-12-25,2024-01-08,,,Environmental and social Audit for 2014 EFY,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ecfec35e26aa507b05fe,proc_process_292d55ebcd92805ceb40,proc_release_ba1bad75a677d0a04efc,proc_b9973517826aa16e,World Bank,ET-EMI-387897-CS-QCBS,"Meteorological Advisor to support EMI - Consultancy to identify and develop products from weather Radar observation for IBF, including capacity gap identification for effective use of Radar products.",Ethiopian Meteorology Institute,Ethiopia,2023-12-18,2024-01-01,,,"Meteorological Advisor to support EMI - Consultancy to identify and develop products from weather Radar observation for IBF, including capacity gap identification for effective use of Radar products.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_3477d97d4673db7af49d,proc_process_65efe9ae651efb9355aa,proc_release_159958d3509a0f6b4718,proc_89d68c6132e5d50d,World Bank,ET-MINT-396966-CS-INDV,Recruitment of individual consultant for Environmental Save guard Specialist Position for Digital Foundations Project,Ministry of Innovation and Technology,Ethiopia,2023-12-14,2023-12-22,,,Recruitment of individual consultant for Environmental Save guard Specialist Position for Digital Foundations Project,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_bb8db564b8412423e77f,proc_process_f4abb974deefb2c7bdba,proc_release_b69dd47d48323a09e314,proc_5c48156092bd31ba,World Bank,ET-TIGRAY WRDB-388030-CS-INDV,"Selection and Employment of #1 Social Safeguard Specialist for PMU, by Tigray Water and Energy Bureau",TIGRAY WRDB,Ethiopia,2023-12-07,2023-12-27,,,"Selection and Employment of #1 Social Safeguard Specialist for PMU, by Tigray Water and Energy Bureau",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_5cd83214d1dc266c7462,proc_process_c830f97b2ea497516f4a,proc_release_d749efd81607d85bb049,proc_dc816633505952ef,World Bank,ET-TIGRAY WRDB-388083-CS-INDV,"Selection and Employment of #2 Technical Specialist (Engineers) for PMU, by Tigray Water and Energy Bureau",TIGRAY WRDB,Ethiopia,2023-12-07,2023-12-27,,,"Selection and Employment of #2 Technical Specialist (Engineers) for PMU, by Tigray Water and Energy Bureau",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_f23596df761e92f4c094,proc_process_e149f247716c6ef5ad37,proc_release_de9e1238f98fd121e22b,proc_47cd7bd63f9ab0d1,World Bank,ET-SWEPR-376540-CS-INDV,Procurement specialist for SWE region PIU,Southwest Ethiopia Peoples' Region,Ethiopia,2023-12-05,2023-12-15,,,Procurement specialist for SWE region PIU,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b8fe9cee082e3ffbc6eb,proc_process_5dfa2267a12dbd643c8f,proc_release_5ead1a3ddcb2dddf34cb,proc_1f6068d0c48bfe5e,World Bank,ET-BNRS BOALR-379329-CS-INDV,selection of Regional; procurement Specialist for RPCU,Benshangule Gumuz Regioal State Bureau of Agriculture and Livestock Resource,Ethiopia,2023-12-01,2023-12-11,,,selection of Regional; procurement Specialist for RPCU,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b2dd78d0be584e09fdd0,proc_process_0932e9986bc362720d6e,proc_release_fc9ed2c84e7b0ad62e1e,proc_4bc95b9a9e974e52,World Bank,ET-MOLS-291139-CS-INDV,Recruit project management- PES Analyst,Ministry of Labor and Skill,Ethiopia,2023-11-24,2023-11-28,,,Recruit project management- PES Analyst,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_84b0226d080f1ca7968b,proc_process_ea1dae3c24122443e136,proc_release_f245e503452b3e5ffacd,proc_2c9ee0de10b31adf,World Bank,ET-MOWE-383949-CS-QCBS,"Selection & Employment of Consulting Firm to Support Capacity Building Needs for Regional Climate Research and Modeling for Improved Climate Information for EMI, by MoWE.",Ministry of Water and Energy,Ethiopia,2023-11-23,2023-12-15,,,"Selection & Employment of Consulting Firm to Support Capacity Building Needs for Regional Climate Research and Modeling for Improved Climate Information for EMI, by MoWE.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b062a4d012285c035bd5,proc_process_394cee0b5a1fe44d6b41,proc_release_980582f4db93a71affe3,proc_dec08384f949b761,World Bank,ET-TNRS BOA-389403-GO-RFQ,Tyer and inner tube,,Ethiopia,2023-11-22,,,,Tyer and inner tube,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_55a70565efb486accede,proc_process_619b76dc1263676a9b38,proc_release_d7005ad24d9531a75bdc,proc_a681bc4434ddb0c9,World Bank,ET-SR LFSDP-269628-GO-RFQ,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,Ethiopia,2023-11-13,,,,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_2372a720275bbef21392,proc_process_0ec883bb4107981a4b33,proc_release_2d745ea5a894848be9ba,proc_c299ddac9b1c06f0,World Bank,ET-SR LFSDP-269628-GO-RFQ,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,Ethiopia,2023-11-13,,,,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ead80bf951943073900d,proc_process_72f27660d29fe08a9d99,proc_release_861064919f6c3220376f,proc_0fcf40b661c4dcef,World Bank,ET-SR LFSDP-269628-GO-RFQ,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,Ethiopia,2023-11-13,,,,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_fc27fed75799de73579a,proc_process_ca69ce1cf9bdadcb8aca,proc_release_2e5b5e1e41ca28599550,proc_57e99a95732dd5af,World Bank,ET-SR LFSDP-269628-GO-RFQ,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,Ethiopia,2023-11-13,,,,"to procure feeder,grower feeder, waterer, chicken gared, water barrel, coup, sprayer for disinfection",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_8157f672f7f00a5b0f3c,proc_process_bd1fe5e6dddc7a607169,proc_release_091c1874b3a1cec57c60,proc_f9f638d8dc57deb7,World Bank,ET-GNRG BOANR-323959-GO-RFQ,Tyer and inner tubes,,Ethiopia,2023-11-09,,,,Tyer and inner tubes,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_42b833443588b42623b9,proc_process_c0d2385c1c0dcac2974f,proc_release_c0d2fbb71ad7f5e43923,proc_eb982a028b9ac4fd,World Bank,ET-AA FSPSNA- ARADA-354468-GO-RFB,"Procurement of safety Materials (Tuta, Gawan, Mask and leataher Glove) for Arada Public work beneficiaries",Addis Ababa City Food Security and Productive Safety Net Agency,Ethiopia,2023-10-24,2023-11-14,,,"Procurement of safety Materials (Tuta, Gawan, Mask and leataher Glove) for Arada Public work beneficiaries",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0e8892e82b7a487f17ee,proc_process_cfe95436285b9450e045,proc_release_1b5d5c862512668fb75a,proc_6a90b53c9378353f,World Bank,ET-SWEPR-352933-GO-RFQ,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,Ethiopia,2023-10-21,,,,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_2384453e8e8e829770d3,proc_process_7c82ce1bdf5da385ca0e,proc_release_75e17c434486c7380a4a,proc_69e22e2b950c3948,World Bank,ET-SWEPR-352933-GO-RFQ,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,Ethiopia,2023-10-21,,,,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_c9ea1efcc54dc2c7e5e7,proc_process_d2f76e58ce53419f1307,proc_release_e0ba79fbf17cb502c204,proc_af75a8b7bd1d4ccb,World Bank,ET-SWEPR-352933-GO-RFQ,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,Ethiopia,2023-10-21,,,,"Procurement for veterinary drug to respond drought affected PAP to their livestock in 14 kebeles of the three woredas . This procurement plan is an EDR plan for procurement of livestock drug for Meanit Goldia, Meanit Shasha and Surma woreda.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
